Subject,Trial,Event Type,Code,Time,TTime,Uncertainty,Duration,Uncertainty,ReqTime,ReqDur,Stim Type,Pair Index
2,224,Response,1,3649315,21818,1,,,,,,
2,224,Response,1,3662612,35115,111,,,,,,
2,225,Picture,Test_1_4_3_Loesung_5_Entscheidung:_richtig,3662936,0,1,167,2,0,next,other,0
2,226,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,3663103,0,1,1170,2,0,next,other,0
2,227,Picture,Buchstabe,3676476,2173,1,7857,2,2000,next,other,0
2,228,Picture,Test_1_4_4_Gleichung:_(5*1)-1,3684333,0,1,32263,2,0,next,other,0
2,228,Response,1,3716568,32235,1,,,,,,
2,228,Response,1,3733156,48823,125,,,,,,
2,229,Picture,Test_1_4_4_Loesung_6_Entscheidung:_falsch,3733480,0,1,167,2,0,next,other,0
2,230,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,3733647,0,1,1170,2,0,next,other,0
2,231,Picture,Buchstabe,3747020,2173,1,7857,2,2000,next,other,0
2,232,Picture,Test_1_4_Gl_cor:_88_Setgr_4_Sequenz_FPTR,3764907,0,1,1170,2,0,next,other,0
2,232,Response,1,3779479,14572,2,,,,,,
2,233,Picture,Test_1_4_BS_seq:_F,3779785,0,1,167,2,0,next,other,0
2,233,Response,1,3788454,8669,1,,,,,,
2,234,Picture,Test_1_4_BS_seq:_FP,3788645,0,1,167,2,0,next,other,0
2,234,Response,1,3794024,5379,1,,,,,,
2,235,Picture,Test_1_4_BS_seq:_FPT,3794328,0,1,167,2,0,next,other,0
2,235,Response,1,3799387,5059,2,,,,,,
2,236,Picture,Test_1_4_BS_seq:_FPTR,3799678,0,1,167,2,0,next,other,0
2,236,Response,1,3809186,9508,2,,,,,,
2,237,Picture,FB_corr,3814221,5000,1,10030,2,5000,next,other,0
2,238,Picture,Test_Setgroesse_7,3834281,0,1,1170,2,0,next,other,0
2,239,Picture,Test_1_5_1_Gleichung:_(2*3)-4,3835451,0,1,23905,2,0,next,other,0
2,239,Response,1,3859214,23763,1,,,,,,
2,239,Response,1,3873742,38291,18,,,,,,
2,240,Picture,Test_1_5_1_Loesung_1_Entscheidung:_falsch,3874066,0,1,167,3,0,next,other,0
2,241,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,3874233,0,2,1171,3,0,next,other,0
2,242,Picture,Buchstabe,3887607,2173,1,7857,2,2000,next,other,0
2,243,Picture,Test_1_5_2_Gleichung:_(1*3)-2,3895464,0,1,21731,2,0,next,other,0
2,243,Response,1,3917181,21717,2,,,,,,
2,243,Response,1,3928739,33275,98,,,,,,
2,244,Picture,Test_1_5_2_Loesung_1_Entscheidung:_richtig,3929064,0,1,167,2,0,next,other,0
2,245,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,3929231,0,1,1170,2,0,next,other,0
2,246,Picture,Buchstabe,3942604,2173,1,7857,2,2000,next,other,0
2,247,Picture,Test_1_5_3_Gleichung:_(2*6)-4,3950461,0,1,19224,2,0,next,other,0
2,247,Response,1,3969670,19209,1,,,,,,
2,247,Response,1,3981731,31270,109,,,,,,
2,248,Picture,Test_1_5_3_Loesung_8_Entscheidung:_richtig,3982055,0,1,167,3,0,next,other,0
2,249,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,3982222,0,2,1171,3,0,next,other,0
2,250,Picture,Buchstabe,3995596,2173,1,7857,2,2000,next,other,0
2,251,Picture,Test_1_5_4_Gleichung:_(6*3)-9,4003453,0,1,26746,2,0,next,other,0
2,251,Response,1,4030098,26645,1,,,,,,
2,251,Response,1,4042747,39294,137,,,,,,
2,252,Picture,Test_1_5_4_Loesung_9_Entscheidung:_richtig,4043071,0,1,167,2,0,next,other,0
2,253,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,4043238,0,1,1170,2,0,next,other,0
2,254,Picture,Buchstabe,4056611,2173,1,7857,2,2000,next,other,0
2,255,Picture,Test_1_5_5_Gleichung:_(9/1)-7,4064468,0,1,42627,2,0,next,other,0
2,255,Response,1,4107017,42549,1,,,,,,
2,255,Response,1,4119141,54673,150,,,,,,
2,256,Picture,Test_1_5_5_Loesung_2_Entscheidung:_richtig,4119466,0,1,167,2,0,next,other,0
2,257,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,4119633,0,1,1170,2,0,next,other,0
2,258,Picture,Buchstabe,4133006,2173,1,7857,2,2000,next,other,0
2,259,Picture,Test_1_5_6_Gleichung:_(4/1)+4,4140863,0,1,34436,2,0,next,other,0
2,259,Response,1,4175173,34310,1,,,,,,
2,259,Response,1,4186509,45646,111,,,,,,
2,260,Picture,Test_1_5_6_Loesung_8_Entscheidung:_richtig,4186833,0,2,168,3,0,next,other,0
2,261,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,4187001,0,1,1170,2,0,next,other,0
2,262,Picture,Buchstabe,4200374,2173,1,7857,2,2000,next,other,0
2,263,Picture,Test_1_5_7_Gleichung:_(3/1)+6,4208231,0,1,54329,2,0,next,other,0
2,263,Response,1,4262421,54190,1,,,,,,
2,263,Response,1,4280958,72727,24,,,,,,
2,264,Picture,Test_1_5_7_Loesung_8_Entscheidung:_falsch,4281282,0,1,167,2,0,next,other,0
2,265,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,4281449,0,1,1170,3,0,next,other,0
2,266,Picture,Buchstabe,4294823,2174,1,7856,2,2000,next,other,0
2,267,Picture,Test_1_5_Gl_cor:_92_Setgr_7_Sequenz_YQPFKHT,4312709,0,1,1170,3,0,next,other,0
2,267,Response,1,4328934,16225,2,,,,,,
2,268,Picture,Test_1_5_BS_seq:_Y,4329259,0,1,167,2,0,next,other,0
2,268,Response,1,4343681,14422,2,,,,,,
2,269,Picture,Test_1_5_BS_seq:_YQ,4343969,0,1,167,3,0,next,other,0
2,269,Response,1,4348528,4559,2,,,,,,
2,270,Picture,Test_1_5_BS_seq:_YQP,4348817,0,1,167,2,0,next,other,0
2,270,Response,1,4360285,11468,2,,,,,,
2,271,Picture,Test_1_5_BS_seq:_YQPF,4360519,0,1,167,2,0,next,other,0
2,271,Response,1,4371628,11109,2,,,,,,
2,272,Picture,Test_1_5_BS_seq:_YQPFK,4371886,0,1,167,2,0,next,other,0
2,272,Response,1,4376166,4280,1,,,,,,
2,273,Picture,Test_1_5_BS_seq:_YQPFKH,4376399,0,2,168,3,0,next,other,0
2,273,Response,1,4382147,5748,1,,,,,,
2,274,Picture,Test_1_5_BS_seq:_YQPFKHT,4382417,0,2,168,3,0,next,other,0
2,274,Response,1,4389778,7361,1,,,,,,
2,275,Picture,FB_corr,4395122,5000,1,10030,2,5000,next,other,0
2,276,Picture,Test_Setgroesse_3,4415182,0,1,1170,2,0,next,other,0
2,277,Picture,Test_2_1_1_Gleichung:_(8*1)+1,4416352,0,1,13373,2,0,next,other,0
2,277,Response,1,4429684,13332,1,,,,,,
2,277,Response,1,4442265,25913,1,,,,,,
2,278,Picture,Test_2_1_1_Loesung_9_Entscheidung:_richtig,4442597,0,1,167,2,0,next,other,0
2,279,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,4442764,0,1,1170,3,0,next,other,0
2,280,Picture,Buchstabe,4456137,2173,2,7857,3,2000,next,other,0
2,281,Picture,Test_2_1_2_Gleichung:_(3*2)-5,4463994,0,1,24406,3,0,next,other,0
2,281,Response,1,4488352,24358,2,,,,,,
2,281,Response,1,4499443,35449,47,,,,,,
2,282,Picture,Test_2_1_2_Loesung_1_Entscheidung:_richtig,4499768,0,1,167,2,0,next,other,0
2,283,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,4499935,0,1,1170,2,0,next,other,0
2,284,Picture,Buchstabe,4513308,2173,1,7857,2,2000,next,other,0
2,285,Picture,Test_2_1_3_Gleichung:_(3*3)+1,4521165,0,1,15714,2,0,next,other,0
2,285,Response,1,4536812,15647,2,,,,,,
2,285,Response,1,4550095,28930,125,,,,,,
2,286,Picture,Test_2_1_3_Loesung_10_Entscheidung:_richtig,4550419,0,1,167,2,0,next,other,0
2,287,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,4550586,0,1,1170,2,0,next,other,0
2,288,Picture,Buchstabe,4563959,2173,2,7857,3,2000,next,other,0
2,289,Picture,Test_2_1_Gl_cor:_92_Setgr_3_Sequenz_NLF,4581846,0,1,1170,2,0,next,other,0
2,289,Response,1,4599601,17755,2,,,,,,
2,290,Picture,Test_2_1_BS_seq:_N,4599900,0,1,167,2,0,next,other,0
2,290,Response,1,4605479,5579,2,,,,,,
2,291,Picture,Test_2_1_BS_seq:_NL,4605751,0,1,167,2,0,next,other,0
2,291,Response,1,4620431,14680,1,,,,,,
2,292,Picture,Test_2_1_BS_seq:_NLF,4620629,0,1,167,2,0,next,other,0
2,292,Response,1,4631670,11041,2,,,,,,
2,293,Picture,FB_corr,4636844,5000,1,10030,2,5000,next,other,0
2,294,Picture,Test_Setgroesse_4,4656904,0,1,1170,2,0,next,other,0
2,295,Picture,Test_2_2_1_Gleichung:_(1*2)+6,4658074,0,1,23403,2,0,next,other,0
2,295,Response,1,4681369,23295,1,,,,,,
2,295,Response,1,4695863,37789,151,,,,,,
2,296,Picture,Test_2_2_1_Loesung_8_Entscheidung:_richtig,4696188,0,1,167,2,0,next,other,0
2,297,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,4696355,0,1,1170,2,0,next,other,0
2,298,Picture,Buchstabe,4709728,2173,1,7857,2,2000,next,other,0
2,299,Picture,Test_2_2_2_Gleichung:_(1*4)+2,4717585,0,1,15212,2,0,next,other,0
2,299,Response,1,4732713,15128,2,,,,,,
2,299,Response,1,4747016,29431,133,,,,,,
2,300,Picture,Test_2_2_2_Loesung_2_Entscheidung:_falsch,4747340,0,1,167,3,0,next,other,0
2,301,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,4747507,0,2,1171,3,0,next,other,0
2,302,Picture,Buchstabe,4760881,2173,1,7856,3,2000,next,other,0
2,303,Picture,Test_2_2_3_Gleichung:_(1*7)-1,4768737,0,2,25075,3,0,next,other,0
2,303,Response,1,4793747,25010,2,,,,,,
2,303,Response,1,4807864,39127,113,,,,,,
2,304,Picture,Test_2_2_3_Loesung_5_Entscheidung:_falsch,4808189,0,1,167,2,0,next,other,0
2,305,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,4808356,0,1,1170,2,0,next,other,0
2,306,Picture,Buchstabe,4821729,2173,1,7857,2,2000,next,other,0
2,307,Picture,Test_2_2_4_Gleichung:_(2*5)-2,4829586,0,1,12537,2,0,next,other,0
2,307,Response,1,4842005,12419,2,,,,,,
2,307,Response,1,4852999,23413,145,,,,,,
2,308,Picture,Test_2_2_4_Loesung_8_Entscheidung:_richtig,4853323,0,2,168,3,0,next,other,0
2,309,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,4853491,0,1,1170,2,0,next,other,0
2,310,Picture,Buchstabe,4866864,2173,1,7857,2,2000,next,other,0
2,311,Picture,Test_2_2_Gl_cor:_93_Setgr_4_Sequenz_LTFY,4884751,0,1,1170,2,0,next,other,0
2,311,Response,1,4900464,15713,1,,,,,,
2,312,Picture,Test_2_2_BS_seq:_F,4900631,0,1,168,2,0,next,other,0
2,312,Response,1,4907888,7257,2,,,,,,
2,313,Picture,Test_2_2_BS_seq:_FT,4908154,0,1,167,2,0,next,other,0
2,313,Response,1,4933256,25102,2,,,,,,
2,314,Picture,Test_2_2_BS_seq:_FT,4933563,0,1,167,2,0,next,other,0
2,314,Response,1,4936452,2889,2,,,,,,
2,315,Picture,Test_2_2_BS_seq:_FT,4936739,0,1,167,2,0,next,other,0
2,315,Response,1,4945321,8582,2,,,,,,
2,316,Picture,Test_2_2_BS_seq:_L,4945599,0,1,167,2,0,next,other,0
2,316,Response,1,4950787,5188,1,,,,,,
2,317,Picture,Test_2_2_BS_seq:_LT,4951115,0,1,168,2,0,next,other,0
2,317,Response,1,4959346,8231,2,,,,,,
2,318,Picture,Test_2_2_BS_seq:_LTF,4959641,0,1,167,2,0,next,other,0
2,318,Response,1,4965946,6305,2,,,,,,
2,319,Picture,Test_2_2_BS_seq:_LTFY,4966160,0,1,167,3,0,next,other,0
2,319,Response,1,4972237,6077,1,,,,,,
2,320,Picture,FB_corr,4977360,5000,2,10030,3,5000,next,other,0
2,321,Picture,Test_Setgroesse_7,4997420,0,1,1170,3,0,next,other,0
2,322,Picture,Test_2_3_1_Gleichung:_(2*3)-5,4998590,0,2,27248,4,0,next,other,0
2,322,Response,1,5025752,27162,1,,,,,,
2,322,Response,1,5039222,40632,41,,,,,,
2,323,Picture,Test_2_3_1_Loesung_2_Entscheidung:_falsch,5039546,0,1,167,2,0,next,other,0
2,324,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,5039713,0,1,1170,3,0,next,other,0
2,325,Picture,Buchstabe,5053086,2173,2,7857,3,2000,next,other,0
2,326,Picture,Test_2_3_2_Gleichung:_(2*6)-8,5060943,0,1,54329,2,0,next,other,0
2,326,Response,1,5115254,54311,1,,,,,,
2,326,Response,1,5130494,69551,129,,,,,,
2,327,Picture,Test_2_3_2_Loesung_4_Entscheidung:_richtig,5130819,0,1,167,2,0,next,other,0
2,328,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,5130986,0,1,1170,2,0,next,other,0
2,329,Picture,Buchstabe,5144359,2173,1,7857,2,2000,next,other,0
2,330,Picture,Test_2_3_3_Gleichung:_(1*2)+8,5152216,0,1,17552,2,0,next,other,0
2,330,Response,1,5169710,17494,1,,,,,,
2,330,Response,1,5182650,30434,54,,,,,,
2,331,Picture,Test_2_3_3_Loesung_9_Entscheidung:_falsch,5182974,0,1,167,3,0,next,other,0
2,332,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,5183141,0,2,1171,3,0,next,other,0
2,333,Picture,Buchstabe,5196515,2173,1,7857,2,2000,next,other,0
2,334,Picture,Test_2_3_4_Gleichung:_(3*3)-3,5204372,0,1,34770,2,0,next,other,0
2,334,Response,1,5239009,34637,2,,,,,,
2,334,Response,1,5251522,47150,72,,,,,,
2,335,Picture,Test_2_3_4_Loesung_5_Entscheidung:_falsch,5251847,0,1,167,2,0,next,other,0
2,336,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,5252014,0,1,1170,2,0,next,other,0
2,337,Picture,Buchstabe,5265387,2173,1,7857,2,2000,next,other,0
2,338,Picture,Test_2_3_5_Gleichung:_(3*2)-3,5273244,0,1,16215,2,0,next,other,0
2,338,Response,1,5289333,16089,2,,,,,,
2,338,Response,1,5300836,27592,47,,,,,,
2,339,Picture,Test_2_3_5_Loesung_3_Entscheidung:_richtig,5301161,0,1,167,2,0,next,other,0
2,340,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,5301328,0,1,1170,2,0,next,other,0
2,341,Picture,Buchstabe,5314701,2173,1,7857,2,2000,next,other,0
2,342,Picture,Test_2_3_6_Gleichung:_(7*1)+2,5322558,0,1,46137,3,0,next,other,0
2,342,Response,1,5368532,45974,1,,,,,,
2,342,Response,1,5379738,57180,140,,,,,,
2,343,Picture,Test_2_3_6_Loesung_9_Entscheidung:_richtig,5380063,0,1,167,2,0,next,other,0
2,344,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,5380230,0,1,1170,2,0,next,other,0
2,345,Picture,Buchstabe,5393603,2173,1,7857,2,2000,next,other,0
2,346,Picture,Test_2_3_7_Gleichung:_(1*7)+1,5401460,0,1,33099,2,0,next,other,0
2,346,Response,1,5434431,32971,2,,,,,,
2,346,Response,1,5446086,44626,2,,,,,,
2,347,Picture,Test_2_3_7_Loesung_8_Entscheidung:_richtig,5446260,0,2,168,3,0,next,other,0
2,348,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,5446428,0,1,1170,2,0,next,other,0
2,349,Picture,Buchstabe,5459801,2173,1,7857,2,2000,next,other,0
2,350,Picture,Test_2_3_Gl_cor:_94_Setgr_7_Sequenz_TSNQKFR,5477688,0,1,1170,2,0,next,other,0
2,350,Response,1,5500840,23152,2,,,,,,
2,351,Picture,Test_2_3_BS_seq:_T,5501091,0,1,167,2,0,next,other,0
2,351,Response,1,5504450,3359,2,,,,,,
2,352,Picture,Test_2_3_BS_seq:_TS,5504768,0,2,168,3,0,next,other,0
2,352,Response,1,5526728,21960,2,,,,,,
2,353,Picture,Test_2_3_BS_seq:_TSN,5527002,0,1,167,2,0,next,other,0
2,353,Response,1,5593861,66859,2,,,,,,
2,354,Picture,Test_2_3_BS_seq:_TSNQ,5594035,0,1,167,2,0,next,other,0
2,354,Response,1,5600049,6014,2,,,,,,
2,355,Picture,Test_2_3_BS_seq:_TSNQK,5600220,0,1,167,2,0,next,other,0
2,355,Response,1,5659961,59741,1,,,,,,
2,356,Picture,Test_2_3_BS_seq:_TSNQKR,5660233,0,1,167,2,0,next,other,0
2,356,Response,1,5666149,5916,2,,,,,,
2,357,Picture,Test_2_3_BS_seq:_TSNQKRF,5666418,0,1,167,2,0,next,other,0
2,357,Response,1,5675225,8807,2,,,,,,
2,358,Picture,FB_inco,5680460,5000,1,45134,3,5000,next,other,0
2,358,Response,1,5727210,51750,1,,,,,,
2,359,Picture,Test_Setgroesse_5,5735624,0,2,1171,3,0,next,other,0
2,360,Picture,Test_2_4_1_Gleichung:_(4*2)-7,5736795,0,1,14877,2,0,next,other,0
2,360,Response,1,5751650,14855,2,,,,,,
2,360,Response,1,5763050,26255,150,,,,,,
2,361,Picture,Test_2_4_1_Loesung_1_Entscheidung:_richtig,5763374,0,1,167,2,0,next,other,0
2,362,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,5763541,0,1,1170,2,0,next,other,0
2,363,Picture,Buchstabe,5776914,2173,1,7857,2,2000,next,other,0
2,364,Picture,Test_2_4_2_Gleichung:_(2/1)+8,5784771,0,1,17553,2,0,next,other,0
2,364,Response,1,5802180,17409,1,,,,,,
2,364,Response,1,5816375,31604,144,,,,,,
2,365,Picture,Test_2_4_2_Loesung_9_Entscheidung:_falsch,5816700,0,1,167,2,0,next,other,0
2,366,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,5816867,0,1,1170,2,0,next,other,0
2,367,Picture,Buchstabe,5830240,2173,1,7857,2,2000,next,other,0
2,368,Picture,Test_2_4_3_Gleichung:_(7*1)-1,5838097,0,1,11367,2,0,next,other,0
2,368,Response,1,5849319,11222,1,,,,,,
2,368,Response,1,5860507,22410,52,,,,,,
2,369,Picture,Test_2_4_3_Loesung_6_Entscheidung:_richtig,5860832,0,1,167,2,0,next,other,0
2,370,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,5860999,0,1,1170,2,0,next,other,0
2,371,Picture,Buchstabe,5874372,2173,1,7857,2,2000,next,other,0
2,372,Picture,Test_2_4_4_Gleichung:_(4/1)+2,5882229,0,1,16048,2,0,next,other,0
2,372,Response,1,5898205,15976,1,,,,,,
2,372,Response,1,5912997,30768,63,,,,,,
2,373,Picture,Test_2_4_4_Loesung_4_Entscheidung:_falsch,5913322,0,1,167,2,0,next,other,0
2,374,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,5913489,0,1,1170,2,0,next,other,0
2,375,Picture,Buchstabe,5926862,2173,1,7857,2,2000,next,other,0
2,376,Picture,Test_2_4_5_Gleichung:_(2*2)-1,5934719,0,1,11869,2,0,next,other,0
2,376,Response,1,5946479,11760,1,,,,,,
2,376,Response,1,5960640,25921,76,,,,,,
2,377,Picture,Test_2_4_5_Loesung_1_Entscheidung:_falsch,5960964,0,1,167,2,0,next,other,0
2,378,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,5961131,0,1,1170,2,0,next,other,0
2,379,Picture,Buchstabe,5974504,2173,1,7857,2,2000,next,other,0
2,380,Picture,Test_2_4_Gl_cor:_95_Setgr_5_Sequenz_SFRJP,5992391,0,1,1170,2,0,next,other,0
2,380,Response,1,6013208,20817,1,,,,,,
2,381,Picture,Test_2_4_BS_seq:_S,6013454,0,1,167,2,0,next,other,0
2,381,Response,1,6020635,7181,1,,,,,,
2,382,Picture,Test_2_4_BS_seq:_SF,6020809,0,1,167,2,0,next,other,0
2,382,Response,1,6025998,5189,2,,,,,,
2,383,Picture,Test_2_4_BS_seq:_SFR,6026326,0,1,167,2,0,next,other,0
2,383,Response,1,6040439,14113,2,,,,,,
2,384,Picture,Test_2_4_BS_seq:_SFRJ,6040702,0,1,167,2,0,next,other,0
2,384,Response,1,6047143,6441,2,,,,,,
2,385,Picture,Test_2_4_BS_seq:_SFRJP,6047389,0,1,167,2,0,next,other,0
2,385,Response,1,6054672,7283,2,,,,,,
2,386,Picture,FB_corr,6059926,5000,1,10030,2,5000,next,other,0
2,387,Picture,Test_Setgroesse_6,6079986,0,1,1170,2,0,next,other,0
2,388,Picture,Test_2_5_1_Gleichung:_(7*1)+1,6081156,0,1,11033,2,0,next,other,0
2,388,Response,1,6092109,10953,2,,,,,,
2,388,Response,1,6104569,23413,123,,,,,,
2,389,Picture,Test_2_5_1_Loesung_9_Entscheidung:_falsch,6104894,0,1,167,2,0,next,other,0
2,390,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,6105061,0,1,1170,2,0,next,other,0
2,391,Picture,Buchstabe,6118434,2173,1,7857,2,2000,next,other,0
2,392,Picture,Test_2_5_2_Gleichung:_(6/1)-4,6126291,0,1,18890,2,0,next,other,0
2,392,Response,1,6145014,18723,1,,,,,,
2,392,Response,1,6156876,30585,2,,,,,,
2,393,Picture,Test_2_5_2_Loesung_1_Entscheidung:_falsch,6157049,0,1,167,3,0,next,other,0
2,394,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,6157216,0,2,1171,3,0,next,other,0
2,395,Picture,Buchstabe,6170590,2173,1,7857,2,2000,next,other,0
2,396,Picture,Test_2_5_3_Gleichung:_(6/1)-5,6178447,0,1,29421,2,0,next,other,0
2,396,Response,1,6207830,29383,2,,,,,,
2,396,Response,1,6219245,40798,34,,,,,,
2,397,Picture,Test_2_5_3_Loesung_2_Entscheidung:_falsch,6219569,0,1,167,3,0,next,other,0
2,398,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,6219736,0,2,1171,3,0,next,other,0
2,399,Picture,Buchstabe,6233110,2173,1,7857,2,2000,next,other,0
2,400,Picture,Test_2_5_4_Gleichung:_(3*4)-8,6240967,0,1,49313,3,0,next,other,0
2,400,Response,1,6290240,49273,2,,,,,,
2,400,Response,1,6302995,62028,36,,,,,,
2,401,Picture,Test_2_5_4_Loesung_4_Entscheidung:_richtig,6303319,0,1,168,2,0,next,other,0
2,402,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,6303487,0,1,1170,2,0,next,other,0
2,403,Picture,Buchstabe,6316860,2173,1,7857,2,2000,next,other,0
2,404,Picture,Test_2_5_5_Gleichung:_(1/1)+5,6324717,0,1,44967,2,0,next,other,0
2,404,Response,1,6369567,44850,1,,,,,,
2,404,Response,1,6381061,56344,58,,,,,,
2,405,Picture,Test_2_5_5_Loesung_6_Entscheidung:_richtig,6381386,0,1,167,2,0,next,other,0
2,406,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,6381553,0,1,1170,2,0,next,other,0
2,407,Picture,Buchstabe,6394926,2173,1,7857,2,2000,next,other,0
2,408,Picture,Test_2_5_6_Gleichung:_(4*2)-2,6402783,0,1,25744,2,0,next,other,0
2,408,Response,1,6428355,25572,1,,,,,,
2,408,Response,1,6440405,37622,125,,,,,,
2,409,Picture,Test_2_5_6_Loesung_6_Entscheidung:_richtig,6440730,0,1,167,2,0,next,other,0
2,410,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,6440897,0,1,1170,2,0,next,other,0
2,411,Picture,Buchstabe,6454270,2173,1,7857,2,2000,next,other,0
2,412,Picture,Test_2_5_Gl_cor:_96_Setgr_6_Sequenz_QKJYNL,6472157,0,1,1170,2,0,next,other,0
2,412,Response,1,6504581,32424,2,,,,,,
2,413,Picture,Test_2_5_BS_seq:_Q,6504754,0,1,167,2,0,next,other,0
2,413,Response,1,6516651,11897,2,,,,,,
2,414,Picture,Test_2_5_BS_seq:_QK,6516957,0,1,167,2,0,next,other,0
2,414,Response,1,6527792,10835,2,,,,,,
2,415,Picture,Test_2_5_BS_seq:_QKJ,6527990,0,1,167,2,0,next,other,0
2,415,Response,1,6545844,17854,2,,,,,,
2,416,Picture,Test_2_5_BS_seq:_QKJY,6546044,0,1,167,2,0,next,other,0
2,416,Response,1,6678278,132234,1,,,,,,
2,417,Picture,Test_2_5_BS_seq:_QKJYL,6678607,0,1,167,2,0,next,other,0
2,417,Response,1,6686632,8025,2,,,,,,
2,418,Picture,FB_inco,6691980,5000,1,45135,2,5000,next,other,0
2,418,Response,1,6731289,44309,1,,,,,,
2,419,Picture,Test_Setgroesse_4,6747145,0,1,1170,2,0,next,other,0
2,420,Picture,Test_3_1_1_Gleichung:_(1*3)+1,6748315,0,1,17886,3,0,next,other,0
2,420,Response,1,6766044,17729,1,,,,,,
2,420,Response,1,6778582,30267,48,,,,,,
2,421,Picture,Test_3_1_1_Loesung_5_Entscheidung:_falsch,6778906,0,1,167,2,0,next,other,0
2,422,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,6779073,0,1,1170,2,0,next,other,0
2,423,Picture,Buchstabe,6792446,2173,2,7857,3,2000,next,other,0
2,424,Picture,Test_3_1_2_Gleichung:_(3*2)+2,6800303,0,1,15379,3,0,next,other,0
2,424,Response,1,6815550,15247,1,,,,,,
2,424,Response,1,6831573,31270,71,,,,,,
2,425,Picture,Test_3_1_2_Loesung_10_Entscheidung:_falsch,6831898,0,1,167,2,0,next,other,0
2,426,Picture,Test_FB_corr__entscheidung:_falsch__CorEnt_F,6832065,0,1,1170,2,0,next,other,0
2,427,Picture,Buchstabe,6845438,2173,1,7857,2,2000,next,other,0
2,428,Picture,Test_3_1_3_Gleichung:_(1*2)+3,6853295,0,1,31928,3,0,next,other,0
2,428,Response,1,6885068,31773,1,,,,,,
2,428,Response,1,6898267,44972,2,,,,,,
2,429,Picture,Test_3_1_3_Loesung_5_Entscheidung:_richtig,6898597,0,1,167,2,0,next,other,0
2,430,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,6898764,0,1,1170,2,0,next,other,0
2,431,Picture,Buchstabe,6912137,2173,1,7857,2,2000,next,other,0
2,432,Picture,Test_3_1_4_Gleichung:_(6/1)+3,6919994,0,1,15546,2,0,next,other,0
2,432,Response,1,6935397,15403,1,,,,,,
2,432,Response,1,6947085,27091,73,,,,,,
2,433,Picture,Test_3_1_4_Loesung_9_Entscheidung:_richtig,6947409,0,1,167,2,0,next,other,0
2,434,Picture,Test_FB_corr__entscheidung:_richtig__CorEnt_R,6947576,0,1,1170,3,0,next,other,0
2,435,Picture,Buchstabe,6960950,2174,1,7856,2,2000,next,other,0
2,436,Picture,Test_3_1_Gl_cor:_96_Setgr_4_Sequenz_PYTF,6978836,0,1,1170,3,0,next,other,0
2,436,Response,1,6993153,14317,2,,,,,,
2,437,Picture,Test_3_1_BS_seq:_P,6993380,0,1,167,2,0,next,other,0
2,437,Response,1,7001611,8231,2,,,,,,
2,438,Picture,Test_3_1_BS_seq:_PY,7001905,0,1,167,2,0,next,other,0
2,438,Response,1,7018321,16416,1,,,,,,
2,439,Picture,Test_3_1_BS_seq:_PYT,7018622,0,1,167,2,0,next,other,0
2,439,Response,1,7027398,8776,1,,,,,,
2,440,Picture,Test_3_1_BS_seq:_PYTF,7027649,0,1,167,2,0,next,other,0
2,440,Response,1,7035030,7381,2,,,,,,
2,440,Response,1,7044314,16665,1,,,,,,
2,441,Picture,FB_corr,7049380,5000,1,10030,2,5000,next,other,0
